data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,train,high,bv,0.5,plain-FBHF,47,4000,0,0,0.0004348619841039181
real,train,high,bv,0.5,plain-FBHF,48,4000,0,0,0.00027534060063771904
real,train,high,bv,0.5,plain-FBHF,49,4000,0,0,0.0005861741956323385
real,train,high,bv,0.5,plain-FBHF,50,4000,0,0,0.00012229384446982294
real,train,high,bv,0.5,plain-FBHF,51,4000,0,0,0.0009729776647873223
real,train,high,bv,0.5,plain-FBHF,52,4000,0,0,0.0009594765724614263
real,train,high,bv,0.5,plain-FBHF,53,4000,0,0,5.917436283198185e-05
real,train,high,bv,0.5,plain-FBHF,54,4000,0,0,0.0011022373801097274
real,train,high,bv,0.5,plain-FBHF,55,4000,0,0,7.399298920063302e-05
real,train,high,bv,0.5,plain-FBHF,56,4000,0,0,9.318103548139334e-05
real,train,high,bv,0.5,plain-FBHF,57,4000,0,0,0.0008296757005155087
real,train,high,bv,0.5,plain-FBHF,58,4000,0,0,0.004345858935266733
real,train,high,bv,0.5,plain-FBHF,59,4000,0,0,0.00021563564951065928
real,train,high,bv,0.5,plain-FBHF,60,4000,0,0,0.0008171848603524268
real,train,high,bv,0.5,plain-FBHF,61,4000,0,0,0.0005137589760124683
real,train,high,bv,0.5,plain-FBHF,62,4000,0,0,0.0005767975235357881
real,train,high,bv,0.5,plain-FBHF,63,4000,0,0,0.00032954776543192565
real,train,high,bv,0.5,line-search-FBHF,0,4526,0,263,7.51259722164832e-05
real,train,high,bv,0.5,line-search-FBHF,1,4526,0,263,0.00047133417683653533
real,train,high,bv,0.5,line-search-FBHF,2,4526,0,263,0.0001666309399297461
real,train,high,bv,0.5,line-search-FBHF,3,4526,0,263,0.0003693260077852756
real,train,high,bv,0.5,line-search-FBHF,4,4526,0,263,0.002297388855367899
real,train,high,bv,0.5,line-search-FBHF,5,4526,0,263,0.00014402532542590052
real,train,high,bv,0.5,line-search-FBHF,6,4526,0,263,0.0020188656635582447
real,train,high,bv,0.5,line-search-FBHF,7,4526,0,263,0.0006220118957571685
real,train,high,bv,0.5,line-search-FBHF,8,4526,0,263,0.000535282539203763
real,train,high,bv,0.5,line-search-FBHF,9,4526,0,263,6.888214556965977e-05
real,train,high,bv,0.5,line-search-FBHF,10,4526,0,263,0.0018330817110836506
real,train,high,bv,0.5,line-search-FBHF,11,4526,0,263,1.82762996701058e-05
real,train,high,bv,0.5,line-search-FBHF,12,4526,0,263,0.0029895727057009935
