data,blur,noise,mode,c,method,image_index,oracle_K,network_forward_K,backtracks_K,rel_primal_error_K
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,61,4000,1000,0,3.338853639434092e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,62,4000,1000,0,2.7839389076689258e-05
real,0.75,high,bv,0.5,learned-warped-bv-c0.5,63,4000,1000,0,3.747147638932802e-05
real,wide,high,bv,0.5,plain-FBHF,0,4000,0,0,0.0037080056499689817
real,wide,high,bv,0.5,plain-FBHF,1,4000,0,0,0.0006943613989278674
real,wide,high,bv,0.5,plain-FBHF,2,4000,0,0,0.003451446769759059
real,wide,high,bv,0.5,plain-FBHF,3,4000,0,0,0.0012074050027877092
real,wide,high,bv,0.5,plain-FBHF,4,4000,0,0,0.004061907064169645
real,wide,high,bv,0.5,plain-FBHF,5,4000,0,0,0.002662043087184429
real,wide,high,bv,0.5,plain-FBHF,6,4000,0,0,0.0018275552429258823
real,wide,high,bv,0.5,plain-FBHF,7,4000,0,0,0.0027116017881780863
real,wide,high,bv,0.5,plain-FBHF,8,4000,0,0,0.009022674523293972
real,wide,high,bv,0.5,plain-FBHF,9,4000,0,0,0.0009190253913402557
real,wide,high,bv,0.5,plain-FBHF,10,4000,0,0,0.0016424217028543353
real,wide,high,bv,0.5,plain-FBHF,11,4000,0,0,0.0023739736061543226
real,wide,high,bv,0.5,plain-FBHF,12,4000,0,0,0.0038343833293765783
real,wide,high,bv,0.5,plain-FBHF,13,4000,0,0,0.006435182876884937
real,wide,high,bv,0.5,plain-FBHF,14,4000,0,0,0.007129221223294735
real,wide,high,bv,0.5,plain-FBHF,15,4000,0,0,0.002411924535408616
real,wide,high,bv,0.5,plain-FBHF,16,4000,0,0,0.008534751832485199
real,wide,high,bv,0.5,plain-FBHF,17,4000,0,0,0.0011279183672741055
real,wide,high,bv,0.5,plain-FBHF,18,4000,0,0,0.00254071201197803
real,wide,high,bv,0.5,plain-FBHF,19,4000,0,0,0.007216424215584993
real,wide,high,bv,0.5,plain-FBHF,20,4000,0,0,0.006900214124470949
real,wide,high,bv,0.5,plain-FBHF,21,4000,0,0,0.00120504479855299
real,wide,high,bv,0.5,plain-FBHF,22,4000,0,0,0.003085013246163726
real,wide,high,bv,0.5,plain-FBHF,23,4000,0,0,0.00374493096023798
real,wide,high,bv,0.5,plain-FBHF,24,4000,0,0,0.0028967007528990507
real,wide,high,bv,0.5,plain-FBHF,25,4000,0,0,0.0007754392572678626
real,wide,high,bv,0.5,plain-FBHF,26,4000,0,0,0.001789125264622271
real,wide,high,bv,0.5,plain-FBHF,27,4000,0,0,0.007074000313878059
real,wide,high,bv,0.5,plain-FBHF,28,4000,0,0,0.0002869639138225466
real,wide,high,bv,0.5,plain-FBHF,29,4000,0,0,0.000797381391748786
real,wide,high,bv,0.5,plain-FBHF,30,4000,0,0,0.002477190690115094
real,wide,high,bv,0.5,plain-FBHF,31,4000,0,0,0.004474838264286518
real,wide,high,bv,0.5,plain-FBHF,32,4000,0,0,0.0012952783145010471
real,wide,high,bv,0.5,plain-FBHF,33,4000,0,0,0.005598335061222315
real,wide,high,bv,0.5,plain-FBHF,34,4000,0,0,0.0011432014871388674
real,wide,high,bv,0.5,plain-FBHF,35,4000,0,0,0.00023923785192891955
real,wide,high,bv,0.5,plain-FBHF,36,4000,0,0,0.0009563621133565903
real,wide,high,bv,0.5,plain-FBHF,37,4000,0,0,0.0028334944508969784
real,wide,high,bv,0.5,plain-FBHF,38,4000,0,0,0.002252360340207815
real,wide,high,bv,0.5,plain-FBHF,39,4000,0,0,0.0017942627891898155
real,wide,high,bv,0.5,plain-FBHF,40,4000,0,0,0.0031930941622704268
real,wide,high,bv,0.5,plain-FBHF,41,4000,0,0,0.0023502910044044256
real,wide,high,bv,0.5,plain-FBHF,42,4000,0,0,0.0023617101833224297
real,wide,high,bv,0.5,plain-FBHF,43,4000,0,0,0.003295463277027011
real,wide,high,bv,0.5,plain-FBHF,44,4000,0,0,0.0019508159020915627
real,wide,high,bv,0.5,plain-FBHF,45,4000,0,0,0.0007529544527642429
real,wide,high,bv,0.5,plain-FBHF,46,4000,0,0,0.0014317624736577272
real,wide,high,bv,0.5,plain-FBHF,47,4000,0,0,0.0014380335342139006
real,wide,high,bv,0.5,plain-FBHF,48,4000,0,0,0.000588609604164958
real,wide,high,bv,0.5,plain-FBHF,49,4000,0,0,0.0025542560033500195
real,wide,high,bv,0.5,plain-FBHF,50,4000,0,0,0.0004315931291785091
real,wide,high,bv,0.5,plain-FBHF,51,4000,0,0,0.0025245719589293003
real,wide,high,bv,0.5,plain-FBHF,52,4000,0,0,0.006948803551495075
real,wide,high,bv,0.5,plain-FBHF,53,4000,0,0,0.0014750623377040029
real,wide,high,bv,0.5,plain-FBHF,54,4000,0,0,0.0034195110201835632
