data,blur,noise,method,image_index,rel_primal_error_K,oracle_K
real,motion,train,line-search-FBHF,26,0.0006009257049299777,4526
real,motion,train,line-search-FBHF,27,6.153770664241165e-05,4526
real,motion,train,line-search-FBHF,28,3.5730477975448593e-05,4526
real,motion,train,line-search-FBHF,29,0.0001378580491291359,4526
real,motion,train,line-search-FBHF,30,1.8143669876735657e-05,4526
real,motion,train,line-search-FBHF,31,0.0004985546111129224,4526
real,motion,train,line-search-FBHF,32,0.0001855720765888691,4526
real,motion,train,line-search-FBHF,33,4.8048834287328646e-05,4526
real,motion,train,line-search-FBHF,34,0.0004170640022493899,4526
real,motion,train,line-search-FBHF,35,2.406492058071308e-05,4526
real,motion,train,line-search-FBHF,36,0.00021884273155592382,4526
real,motion,train,line-search-FBHF,37,9.70240289461799e-05,4526
real,motion,train,line-search-FBHF,38,0.00014828340499661863,4526
real,motion,train,line-search-FBHF,39,2.4522863895981573e-05,4526
real,motion,train,line-search-FBHF,40,5.723539288737811e-05,4526
real,motion,train,line-search-FBHF,41,9.880746074486524e-05,4526
real,motion,train,line-search-FBHF,42,0.0014382898807525635,4526
real,motion,train,line-search-FBHF,43,0.00014431755698751658,4526
real,motion,train,line-search-FBHF,44,0.0003088350931648165,4526
real,motion,train,line-search-FBHF,45,0.00035005874815396965,4526
real,motion,train,line-search-FBHF,46,0.0002419784723315388,4526
real,motion,train,line-search-FBHF,47,2.3095757569535635e-05,4526
real,motion,train,line-search-FBHF,48,0.00022464123321697116,4526
real,motion,train,line-search-FBHF,49,1.1201968845853116e-05,4526
real,motion,train,line-search-FBHF,50,2.9152117349440232e-05,4526
real,motion,train,line-search-FBHF,51,0.0002156855771318078,4526
real,motion,train,line-search-FBHF,52,0.000691523018758744,4526
real,motion,train,line-search-FBHF,53,0.0008070715120993555,4526
real,motion,train,line-search-FBHF,54,0.000644309853669256,4526
real,motion,train,line-search-FBHF,55,4.587493458529934e-05,4526
real,motion,train,line-search-FBHF,56,0.00025165826082229614,4526
real,motion,train,line-search-FBHF,57,5.2791336202062666e-05,4526
real,motion,train,line-search-FBHF,58,4.326826456235722e-05,4526
real,motion,train,line-search-FBHF,59,0.0011396739864721894,4526
real,motion,train,line-search-FBHF,60,4.187256854493171e-05,4526
real,motion,train,line-search-FBHF,61,0.0017504324205219746,4526
real,motion,train,line-search-FBHF,62,0.00012563346535898745,4526
real,motion,train,line-search-FBHF,63,1.6563642930123024e-05,4526
real,motion,train,fixed-precond,0,0.00018901421572081745,4000
real,motion,train,fixed-precond,1,0.1748550832271576,4000
real,motion,train,fixed-precond,2,0.10378842800855637,4000
real,motion,train,fixed-precond,3,6.966418004594743e-05,4000
real,motion,train,fixed-precond,4,8.016416541067883e-05,4000
real,motion,train,fixed-precond,5,0.00013673826470039785,4000
real,motion,train,fixed-precond,6,0.28460776805877686,4000
real,motion,train,fixed-precond,7,0.00020571860659401864,4000
real,motion,train,fixed-precond,8,0.00015398974937852472,4000
real,motion,train,fixed-precond,9,0.00013211234181653708,4000
real,motion,train,fixed-precond,10,0.14711900055408478,4000
real,motion,train,fixed-precond,11,0.0001619850954739377,4000
real,motion,train,fixed-precond,12,0.00020157385733909905,4000
real,motion,train,fixed-precond,13,0.00013965363905299455,4000
real,motion,train,fixed-precond,14,0.25935477018356323,4000
real,motion,train,fixed-precond,15,0.12624706327915192,4000
real,motion,train,fixed-precond,16,0.0001657526008784771,4000
real,motion,train,fixed-precond,17,0.15431325137615204,4000
real,motion,train,fixed-precond,18,0.00015436169633176178,4000
real,motion,train,fixed-precond,19,0.036105431616306305,4000
real,motion,train,fixed-precond,20,0.00010782876779558137,4000
real,motion,train,fixed-precond,21,0.0002033975179074332,4000
real,motion,train,fixed-precond,22,0.00010741587175289169,4000
real,motion,train,fixed-precond,23,0.00013880623737350106,4000
real,motion,train,fixed-precond,24,0.19662298262119293,4000
real,motion,train,fixed-precond,25,9.266637789551169e-05,4000
real,motion,train,fixed-precond,26,0.00024418934481218457,4000
real,motion,train,fixed-precond,27,0.16300274431705475,4000
real,motion,train,fixed-precond,28,0.276988685131073,4000
real,motion,train,fixed-precond,29,0.20222443342208862,4000
real,motion,train,fixed-precond,30,0.00010107273556059226,4000
real,motion,train,fixed-precond,31,0.0001796327851479873,4000
real,motion,train,fixed-precond,32,0.1136302500963211,4000
real,motion,train,fixed-precond,33,0.00013898145698476583,4000
real,motion,train,fixed-precond,34,0.0001581697870278731,4000
real,motion,train,fixed-precond,35,0.00012988277012482285,4000
real,motion,train,fixed-precond,36,0.20649172365665436,4000
real,motion,train,fixed-precond,37,0.17546866834163666,4000
real,motion,train,fixed-precond,38,0.14827421307563782,4000
real,motion,train,fixed-precond,39,0.11190234869718552,4000
real,motion,train,fixed-precond,40,8.446136780548841e-05,4000
real,motion,train,fixed-precond,41,0.2536804676055908,4000
real,motion,train,fixed-precond,42,0.00024901251890696585,4000
real,motion,train,fixed-precond,43,0.00016467274690512568,4000
real,motion,train,fixed-precond,44,0.00017575672245584428,4000
real,motion,train,fixed-precond,45,0.091156505048275,4000
real,motion,train,fixed-precond,46,0.0003688209399115294,4000
real,motion,train,fixed-precond,47,0.00012305316340643913,4000
real,motion,train,fixed-precond,48,0.00011841241212096065,4000
real,motion,train,fixed-precond,49,0.13048496842384338,4000
real,motion,train,fixed-precond,50,0.24053332209587097,4000
real,motion,train,fixed-precond,51,0.0001370360841974616,4000
real,motion,train,fixed-precond,52,0.00026380951749160886,4000
real,motion,train,fixed-precond,53,0.0001590240135556087,4000
real,motion,train,fixed-precond,54,0.00018875199020840228,4000
real,motion,train,fixed-precond,55,0.23816528916358948,4000
real,motion,train,fixed-precond,56,0.00014332745922729373,4000
real,motion,train,fixed-precond,57,0.00010310453217243776,4000
real,motion,train,fixed-precond,58,0.2473289966583252,4000
real,motion,train,fixed-precond,59,0.09126387536525726,4000
real,motion,train,fixed-precond,60,0.22864800691604614,4000
real,motion,train,fixed-precond,61,0.1719813197851181,4000
real,motion,train,fixed-precond,62,0.00010757481504697353,4000
real,motion,train,fixed-precond,63,9.576170123182237e-05,4000
real,motion,train,learned-warped-bv,0,0.030467910692095757,4000
real,motion,train,learned-warped-bv,1,0.020262615755200386,4000
real,motion,train,learned-warped-bv,2,0.01946859620511532,4000
real,motion,train,learned-warped-bv,3,0.02436465583741665,4000
real,motion,train,learned-warped-bv,4,0.025923505425453186,4000
real,motion,train,learned-warped-bv,5,0.022792868316173553,4000
real,motion,train,learned-warped-bv,6,0.021693482995033264,4000
real,motion,train,learned-warped-bv,7,7.363440818153322e-05,4000
real,motion,train,learned-warped-bv,8,8.562920993426815e-05,4000
real,motion,train,learned-warped-bv,9,7.879898475948721e-05,4000
real,motion,train,learned-warped-bv,10,0.02036757953464985,4000
real,motion,train,learned-warped-bv,11,0.028920607641339302,4000
real,motion,train,learned-warped-bv,12,0.00012011499347863719,4000
real,motion,train,learned-warped-bv,13,0.0292712040245533,4000
real,motion,train,learned-warped-bv,14,0.02383849397301674,4000
real,motion,train,learned-warped-bv,15,0.0198968555778265,4000
real,motion,train,learned-warped-bv,16,8.3817561971955e-05,4000
real,motion,train,learned-warped-bv,17,0.019739333540201187,4000
real,motion,train,learned-warped-bv,18,8.681097824592143e-05,4000
real,motion,train,learned-warped-bv,19,0.0002306131209479645,4000
real,motion,train,learned-warped-bv,20,5.993098966428079e-05,4000
real,motion,train,learned-warped-bv,21,0.01484578289091587,4000
real,motion,train,learned-warped-bv,22,0.026420576497912407,4000
real,motion,train,learned-warped-bv,23,8.883682312443852e-05,4000
real,motion,train,learned-warped-bv,24,9.873280941974372e-05,4000
real,motion,train,learned-warped-bv,25,5.391401646193117e-05,4000
real,motion,train,learned-warped-bv,26,8.36846447782591e-05,4000
real,motion,train,learned-warped-bv,27,0.020803391933441162,4000
real,motion,train,learned-warped-bv,28,0.022108133882284164,4000
real,motion,train,learned-warped-bv,29,0.0002562604786362499,4000
real,motion,train,learned-warped-bv,30,5.759500345448032e-05,4000
real,motion,train,learned-warped-bv,31,9.295794734498486e-05,4000
real,motion,train,learned-warped-bv,32,0.018573030829429626,4000
real,motion,train,learned-warped-bv,33,0.018778176978230476,4000
real,motion,train,learned-warped-bv,34,0.00011861108941957355,4000
real,motion,train,learned-warped-bv,35,7.479183113900945e-05,4000
real,motion,train,learned-warped-bv,36,0.0003279796801507473,4000
real,motion,train,learned-warped-bv,37,0.0001548421278130263,4000
real,motion,train,learned-warped-bv,38,0.019740961492061615,4000
real,motion,train,learned-warped-bv,39,0.01767396368086338,4000
real,motion,train,learned-warped-bv,40,0.009481444954872131,4000
real,motion,train,learned-warped-bv,41,0.000219805704546161,4000
real,motion,train,learned-warped-bv,42,0.01422654278576374,4000
real,motion,train,learned-warped-bv,43,8.878701919456944e-05,4000
real,motion,train,learned-warped-bv,44,0.02401557005941868,4000
real,motion,train,learned-warped-bv,45,0.00010747565102064982,4000
real,motion,train,learned-warped-bv,46,0.00023979869729373604,4000
real,motion,train,learned-warped-bv,47,0.02553752064704895,4000
real,motion,train,learned-warped-bv,48,6.231729639694095e-05,4000
real,motion,train,learned-warped-bv,49,0.01967458799481392,4000
real,motion,train,learned-warped-bv,50,0.021568527445197105,4000
real,motion,train,learned-warped-bv,51,0.022902818396687508,4000
real,motion,train,learned-warped-bv,52,0.01480512972921133,4000
real,motion,train,learned-warped-bv,53,0.024104159325361252,4000
real,motion,train,learned-warped-bv,54,0.0001388342643622309,4000
real,motion,train,learned-warped-bv,55,0.02695278823375702,4000
real,motion,train,learned-warped-bv,56,6.834181112935767e-05,4000
real,motion,train,learned-warped-bv,57,7.173875928856432e-05,4000
real,motion,train,learned-warped-bv,58,0.026983685791492462,4000
real,motion,train,learned-warped-bv,59,0.00016519743076059967,4000
real,motion,train,learned-warped-bv,60,0.026470469310879707,4000
real,motion,train,learned-warped-bv,61,0.019360022619366646,4000
real,motion,train,learned-warped-bv,62,0.02378455549478531,4000
real,motion,train,learned-warped-bv,63,5.5081975006032735e-05,4000
real,motion,train,Condat-Vu/PDHG,0,7.45851211831905e-05,3999
real,motion,train,Condat-Vu/PDHG,1,6.826892786193639e-05,3999
real,motion,train,Condat-Vu/PDHG,2,2.246113035653252e-05,3999
real,motion,train,Condat-Vu/PDHG,3,2.1070605725981295e-05,3999
real,motion,train,Condat-Vu/PDHG,4,2.8076479793526232e-05,3999
real,motion,train,Condat-Vu/PDHG,5,5.878520096302964e-05,3999
real,motion,train,Condat-Vu/PDHG,6,0.00017381108773406595,3999
real,motion,train,Condat-Vu/PDHG,7,3.962106347898953e-05,3999
real,motion,train,Condat-Vu/PDHG,8,5.596905612037517e-05,3999
real,motion,train,Condat-Vu/PDHG,9,5.3453954024007544e-05,3999
real,motion,train,Condat-Vu/PDHG,10,2.834668521245476e-05,3999
real,motion,train,Condat-Vu/PDHG,11,5.4499381803907454e-05,3999
real,motion,train,Condat-Vu/PDHG,12,7.986158016137779e-05,3999
real,motion,train,Condat-Vu/PDHG,13,5.332922955858521e-05,3999
real,motion,train,Condat-Vu/PDHG,14,0.00010898434993578121,3999
real,motion,train,Condat-Vu/PDHG,15,2.4443177608191036e-05,3999
real,motion,train,Condat-Vu/PDHG,16,4.991992318537086e-05,3999
real,motion,train,Condat-Vu/PDHG,17,6.621105421800166e-05,3999
real,motion,train,Condat-Vu/PDHG,18,5.820795922772959e-05,3999
real,motion,train,Condat-Vu/PDHG,19,0.00016264774603769183,3999
real,motion,train,Condat-Vu/PDHG,20,3.7742138374596834e-05,3999
real,motion,train,Condat-Vu/PDHG,21,8.004193659871817e-05,3999
real,motion,train,Condat-Vu/PDHG,22,3.4274500649189577e-05,3999
real,motion,train,Condat-Vu/PDHG,23,5.5755521316314116e-05,3999
real,motion,train,Condat-Vu/PDHG,24,6.142556230770424e-05,3999
real,motion,train,Condat-Vu/PDHG,25,3.722792098415084e-05,3999
real,motion,train,Condat-Vu/PDHG,26,5.88630537095014e-05,3999
real,motion,train,Condat-Vu/PDHG,27,0.00010805814963532612,3999
real,motion,train,Condat-Vu/PDHG,28,0.0001081484297174029,3999
real,motion,train,Condat-Vu/PDHG,29,0.00016198567755054682,3999
real,motion,train,Condat-Vu/PDHG,30,3.067765283049084e-05,3999
real,motion,train,Condat-Vu/PDHG,31,6.056877100490965e-05,3999
real,motion,train,Condat-Vu/PDHG,32,9.535143180983141e-05,3999
real,motion,train,Condat-Vu/PDHG,33,5.5766293371561915e-05,3999
real,motion,train,Condat-Vu/PDHG,34,3.736757207661867e-05,3999
real,motion,train,Condat-Vu/PDHG,35,4.929967690259218e-05,3999
real,motion,train,Condat-Vu/PDHG,36,0.00021910478244535625,3999
real,motion,train,Condat-Vu/PDHG,37,0.00010883964569075033,3999
real,motion,train,Condat-Vu/PDHG,38,5.992554724798538e-05,3999
real,motion,train,Condat-Vu/PDHG,39,7.459490734618157e-05,3999
real,motion,train,Condat-Vu/PDHG,40,3.680825466290116e-05,3999
real,motion,train,Condat-Vu/PDHG,41,0.00016367020725738257,3999
real,motion,train,Condat-Vu/PDHG,42,0.00012265211262274534,3999
real,motion,train,Condat-Vu/PDHG,43,5.375068212742917e-05,3999
real,motion,train,Condat-Vu/PDHG,44,5.600823715212755e-05,3999
real,motion,train,Condat-Vu/PDHG,45,7.278843258973211e-05,3999
real,motion,train,Condat-Vu/PDHG,46,0.00016021776536945254,3999
real,motion,train,Condat-Vu/PDHG,47,4.5841668907087296e-05,3999
real,motion,train,Condat-Vu/PDHG,48,4.286175317247398e-05,3999
real,motion,train,Condat-Vu/PDHG,49,2.3914924895507284e-05,3999
real,motion,train,Condat-Vu/PDHG,50,7.903051300672814e-05,3999
real,motion,train,Condat-Vu/PDHG,51,5.487490489031188e-05,3999
real,motion,train,Condat-Vu/PDHG,52,9.600441990187392e-05,3999
real,motion,train,Condat-Vu/PDHG,53,4.969400106347166e-05,3999
real,motion,train,Condat-Vu/PDHG,54,4.9031979870051146e-05,3999
real,motion,train,Condat-Vu/PDHG,55,0.00012416925164870918,3999
real,motion,train,Condat-Vu/PDHG,56,4.017816172563471e-05,3999
real,motion,train,Condat-Vu/PDHG,57,4.8028770834207535e-05,3999
real,motion,train,Condat-Vu/PDHG,58,0.00012572006380651146,3999
real,motion,train,Condat-Vu/PDHG,59,9.202068758895621e-05,3999
real,motion,train,Condat-Vu/PDHG,60,9.989320096792653e-05,3999
real,motion,train,Condat-Vu/PDHG,61,7.198767707450315e-05,3999
real,motion,train,Condat-Vu/PDHG,62,3.813005969277583e-05,3999
real,motion,train,Condat-Vu/PDHG,63,3.594699956011027e-05,3999
